,name,business_status,PLZ,formatted_address,lat,lng
825,Turmöl Tankstelle mit Nah&Frisch punkt,OPERATIONAL,3430,"Langenlebarner Str. 41, 3430 Tulln an der Donau",48.3314179,16.0645471
826,Turmöl Quick,OPERATIONAL,3430,"Jahnstraße 47, 3430 Tulln an der Donau",48.3281428,16.045428
827,Karl Heim KG,OPERATIONAL,3430,"Jahnstraße 45-47, 3430 Tulln an der Donau",48.3281695,16.0455221
828,Lagerhaus Genol Tankstelle,OPERATIONAL,3430,"Königstetter Str. 163, 3430 Tulln an der Donau",48.322224,16.078865
829,Shell,OPERATIONAL,3430,"Staasdorfer Str. 1, 3430 Tulln an der Donau",48.3266697,16.0591826
830,Agip,OPERATIONAL,3430,"Landstraße 50, 3430 Tulln an der Donau",48.318015,16.0854994
831,Eni,OPERATIONAL,3430,"Königstetter Str. 154, 3430 Tulln an der Donau",48.3181869,16.0860583
832,Direct Tankstelle,OPERATIONAL,3430,"Mauthausgasse 2a, 3430 Tulln an der Donau",48.3322223,16.0592706
833,DISKONT Tankstelle am HOFER Parkplatz,OPERATIONAL,3430,"Königstetter Straße, am HOFER Parkplatz 148, 3430 Tulln an der Donau",48.3193935,16.0823295
834,Heger Energie Direct,OPERATIONAL,3430,"Mauthausgasse 2a, 3430 Tulln an der Donau",48.3322223,16.0592706
835,JET Tankstelle,OPERATIONAL,3430,"Brückenstraße 10, 3430 Tulln an der Donau",48.3281015,16.0581185
836,Hofer FE Trading,OPERATIONAL,3430,"L120, 3430 Tulln an der Donau",48.3193593,16.082368
837,Independent,OPERATIONAL,3430,"Tullnerfeldstraße, 3430 Tulln an der Donau",48.363086,16.056668
838,Tankstelle B 19,OPERATIONAL,3430,"Tullnerfeldstraße, 3430 Tulln an der Donau",48.363086,16.056668
839,Herbert Lukaseder e.U.,OPERATIONAL,3430,"Zur Bildereiche 1, 3430 Tulln an der Donau",48.355242,16.0541419
840,AVIA,OPERATIONAL,3433,"Wr. Str. 67, 3433 Königstetten",48.3040298,16.1530739
841,Socar Tankstelle,OPERATIONAL,3435,"Tullner Str. 68, 3435 Zwentendorf an der Donau",48.3404883,15.9256769
842,Lagerhaus Genol Tankstelle,OPERATIONAL,3441,"Bahnhofstraße 17, 3441 Judenau",48.28871059999999,16.0091455
843,JET Tankstelle,OPERATIONAL,3442,"ÜBERLÄNDSTRASSE 2, 3442 Langenrohr",48.31843600000001,16.02148
844,Avanti,OPERATIONAL,3443,"Wiener Str. 26, 3443 Sieghartskirchen",48.25445999999999,16.0189034
845,Lagerhaus Genol Tankstelle,OPERATIONAL,3451,"Rusterstraße 35, 3451 Michelhausen",48.2931812,15.9311564
846,"a1 tankstelle, Tankstelle Michelhausen",OPERATIONAL,3451,"Bergstraße 1, 3451 Michelhausen",48.281704,15.9298784
847,LTG,OPERATIONAL,3462,"Josef-Schneider-Straße, 3462 Absdorf",48.3992948,15.9886982
848,Lagerhaus Genol Tankstelle,OPERATIONAL,3462,"Bahnhofstraße 19, 3462 Absdorf",48.4017715,15.9833926
849,Avia Absdorf,OPERATIONAL,3462,"Kremser Straße 37, 3462 Absdorf",48.4007145,15.9738127
850,Lagerhaus Genol Tankstelle,OPERATIONAL,3464,"Schmidastraße 1, 3464 Hausleiten",48.3910779,16.1069436
851,Shell,OPERATIONAL,3470,"Kremser Str. 2-4, 3470 Kirchberg am Wagram",48.4308399,15.9020029
852,AVIA,OPERATIONAL,3470,"Industriestraße 2, 3470 Kirchberg am Wagram",48.42607,15.8972226
853,Lagerhaus Genol Tankstelle,OPERATIONAL,3470,"Lagerhausstraße 1, 3470 Kirchberg am Wagram",48.4276066,15.8959524
854,Lagerhaus Genol Tankstelle,OPERATIONAL,3473,"Landstraße 14, 3473 Mühlbach am Manhartsberg",48.5168711,15.7870426
855,Shell,OPERATIONAL,3484,"Gewerbepark 2, 3484 Grafenwörth",48.4119533,15.7763295
856,Diskont-Tankstelle,OPERATIONAL,3484,"Gewerbering 2, 3484 Grafenwörth",48.4138694,15.7737529
857,tankpool24,OPERATIONAL,3484,"Gewerbering 3, 3484 Grafenwörth",48.41263989999999,15.7731808
858,Shell S5,OPERATIONAL,3484,"Gewerbeparkstraße 2, 3484 Grafenwörth",48.405145,15.6567604
859,Eni,OPERATIONAL,3493,"Wiener Straße Bundesstraße 3, 3493 Hadersdorf am Kamp",48.4593212,15.7253715
860,TOP Tankstellen,OPERATIONAL,3493,"Rosaliastraße 1, 3493 Hadersdorf am Kamp",48.4633487,15.7226999
861,Lagerhaus Genol Tankstelle,OPERATIONAL,3494,"Linke Bahnzeile 2, 3494 Gedersdorf",48.4325584,15.6903453
862,Friendly Energy,OPERATIONAL,3495,"Unterer Mitterweg 52, 3495 Rohrendorf bei Krems",48.4203504,15.6649541
863,TOP Tankstellen Dkfm. Said Hetaba,OPERATIONAL,3495,"Obere Wienerstraße 3, 3495 Rohrendorf bei Krems",48.4233073,15.6564601
864,eni ServiceStation Krems,OPERATIONAL,3500,"An der Bundesstraße 37, 3500 Krems an der Donau",48.4324325,15.6204236
865,BP Tankstelle GE.EB. GmbH,OPERATIONAL,3500,"Wr. Str. 76, 3500 Krems an der Donau",48.415237,15.6174881
866,Shell,OPERATIONAL,3500,"Wachaustraße 30, 3500 Krems an der Donau",48.41206589999999,15.6094908
867,Eni,OPERATIONAL,3500,"Wr. Str. 63, 3500 Krems an der Donau",48.4147308,15.6146649
868,AVIA,OPERATIONAL,3500,"Gewerbeparkstraße 1, 3500 Krems an der Donau",48.4052929,15.6550143
869,Eni,OPERATIONAL,3500,"Kremser Bundesstraße 37, 3500 Krems an der Donau",48.4324103,15.6204148
870,JET Tankstelle,OPERATIONAL,3500,"An der Schütt 47, 3500 Krems an der Donau",48.40449,15.6560918
871,Avanti,OPERATIONAL,3500,"Förthofer Donaulände 8, 3500 Krems an der Donau",48.3973239,15.5686258
872,TOPTANK DISKONT TANKSTELLE,OPERATIONAL,3500,"Kremstalstraße 105, 3500 Krems an der Donau",48.42035569999999,15.5943971
873,Avanti,OPERATIONAL,3500,"Bertschingerstraße 6-8, 3500 Krems an der Donau",48.4062569,15.6036071
874,Turmöl Quick,OPERATIONAL,3500,"Wachaustraße 30, 3500 Krems an der Donau",48.4122515,15.6089734
875,Lagerhaus Genol Tankstelle,OPERATIONAL,3500,"Dr.-Franz-Wilhelm-Straße, 3500 Krems an der Donau",48.4071491,15.6410588
876,Robineau,OPERATIONAL,3508,"Kremserstraße 200, 3508 Paudorf",48.35014109999999,15.6203965
877,I-diskont,OPERATIONAL,3511,"u. Landstraße 288, 3511 Furth bei Göttweig",48.37677009999999,15.610628
878,Expert Menhart Furth,OPERATIONAL,3511,"u. Landstraße 288, 3511 Furth bei Göttweig",48.3765505,15.6110039
879,Tankautomat Bönisch,OPERATIONAL,3512,"Steinschützstraße 7, 3512 Mautern an der Donau",48.39658319999999,15.581554
880,Lagler Gesellschaft m.b.H. Tankstelle,OPERATIONAL,3522,"Loiwein 77, 3522 Lichtenau in Waldviertel",48.488997,15.4336159
881,Lagerhaus Genol Tankstelle,OPERATIONAL,3522,"Lichtenau 63, 3522 Lichtenau in Waldviertel",48.4954822,15.3984043
882,Stroh & Co GesmbH,OPERATIONAL,3532,"Niedergrünbach 44, 3532 Rastenfeld",48.5286828,15.357975
883,Shell,OPERATIONAL,3542,"Zwettler Str. 16, 3542 Gföhl",48.5180985,15.4846275
884,OMV,OPERATIONAL,3542,"Langenloiser Str. 85, 3542 Gföhl",48.51213509999999,15.5104668
885,Mold-Diskont Tankstelle,OPERATIONAL,3542,"Zwettler Str. 17, 3542 Gföhl",48.5172966,15.4868759
886,AVIA Tankstelle,OPERATIONAL,3543,"Krumau am Kamp 34, 3543 Krumau am Kamp",48.59003449999999,15.4499197
887,Lagerhaus Genol Tankstelle,OPERATIONAL,3550,"Gewerbestraße 8-12, 3550 Langenlois",48.47113419999999,15.6912919
888,Loistank,OPERATIONAL,3550,"Wr. Str. 42, 3550 Langenlois",48.4706529,15.686096
889,Avanti,OPERATIONAL,3550,"Wr. Str. 53, 3550 Langenlois",48.4761258,15.69817
890,Lagerhaus Genol Tankstelle,OPERATIONAL,3552,"Kirchengasse 3, 3552 Lengenfeld",48.4709846,15.5979474
891,Esso,OPERATIONAL,3562,"Birkenweg 2, 3562 Schönberg am Kamp",48.51430360000001,15.6953961
892,Diskont Tankstelle Lindermayer,OPERATIONAL,3562,3562 Schönberg am Kamp,48.5144226,15.6957354
893,Shell,OPERATIONAL,3571,"Kremserstraße, 3571 Gars am Kamp",48.5956596,15.6621853
894,Lagerhaus Genol Tankstelle,OPERATIONAL,3580,"Prager Str. 69, 3580 Horn",48.6630858,15.6451878
895,Raiffeisen-Lagerhaus Hollabrunn-Horn eGen - Tankstelle,OPERATIONAL,3580,"Lagerhausstraße 6-8, 3580 Horn",48.6659039,15.6684467
896,Diskont Tankstelle,OPERATIONAL,3580,"Prager Str. 77, 3580 Horn",48.66405959999999,15.6409215
897,Eni,OPERATIONAL,3580,"Wr. Str. 87, 3580 Horn",48.6621759,15.6714803
898,Turmöl mit Nah und Frisch punkt,OPERATIONAL,3580,"Mold 1 A, 3580 Horn",48.6385064,15.7067354
899,Raiffeisen-Lagerhaus Hollabrunn-Horn eGen - Tankstelle,OPERATIONAL,3580,"Prager Str. 50, 3580 Horn",48.6648092,15.6392624
900,Independent,OPERATIONAL,3580,"Prager Str. 17, 3580 Horn",48.6640723,15.6409237
901,Avanti,OPERATIONAL,3580,"Riedenburgstraße 2, 3580 Horn",48.66182999999999,15.6547968
902,JET Tankstelle,OPERATIONAL,3580,"Am Kuhberg 1, 3580 Horn",48.666222,15.634725
903,AVIA,OPERATIONAL,3593,"Neupölla 50, 3593 Neupölla",48.64325950000001,15.4471217
904,Bahnhof Dürnstein-Oberloiben,OPERATIONAL,3601,"Dürnstein 76, 3601 Dürnstein",48.393271,15.5250478
905,Tankstelle Eduard Rameder,OPERATIONAL,3613,"Els 30, 3613 Albrechtsberg an der Großen Krems",48.4441035,15.3724248
906,Eni,OPERATIONAL,3620,"Donaulände Wachauer Bundesstrasse, 3620 Spitz",48.3625143,15.4168322
907,AVIA XPress,OPERATIONAL,3621,"Mitterarnsdorf 69, 3621 Mitterarnsdorf",48.363359,15.4315349
908,Harrer Ges.mbH,OPERATIONAL,3621,"Mitterarnsdorf 69, 3621 Mitterarnsdorf",48.3634566,15.4315064
909,Turmöl,OPERATIONAL,3623,"Kottes 84, 3623 Kottes",48.413197,15.3000703
910,Lagerhaus Genol Tankstelle,OPERATIONAL,3623,"Schulstraße 20/1, 3623 Kottes",48.4175023,15.3049411
911,Lagler GmbH,OPERATIONAL,3623,"Hauptstraße 30/3, 3623 Kottes",48.4134981,15.2999547
912,AVIA,OPERATIONAL,3631,"Pöggstaller Str. 1-3, 3631 Ottenschlag",48.4239658,15.2180028
913,Raiffeisen-Lagerhaus Zwettl eGen - Filiale Schönbach,CLOSED_PERMANENTLY,3633,"Schönbach 59, 3633 Schönbach",48.4564508,15.0402745
914,Lechner´s Service,OPERATIONAL,3642,"Aggsbach-Dorf 62, 3642 Aggsbach Dorf",48.2932467,15.4146517
915,Prinz,OPERATIONAL,3644,"B3 3, 3644 Emmersdorf an der Donau",48.2371644,15.3265876
916,Shell,OPERATIONAL,3650,"Badgasse 19, 3650 Pöggstall",48.3147009,15.2004566
917,OMV,OPERATIONAL,3650,"Tavernpl. 9a, 3650 Pöggstall",48.317241,15.1977771
918,EVN Charging Station,OPERATIONAL,3650,3650 Pöggstall,48.3174336,15.1983422
919,AVIA XPress,OPERATIONAL,3650,"Tavernpl. 9a, 3650 Pöggstall",48.317225,15.197808
920,Lagerhaus Tankstelle,OPERATIONAL,3650,"Badgasse 19, 3650 Pöggstall",48.3147341,15.2005006
921,Tankstelle Hahn,OPERATIONAL,3650,"Neukirchen am Ostrong 3, 3650 Pöggstall",48.28917939999999,15.1618236
922,Turmöl Quick,OPERATIONAL,3653,"Hauptstraße 64, 3653 Weiten",48.2943091,15.2624526
923,bp,OPERATIONAL,3660,"Wachauer Str. 4, 3660 Klein-Pöchlarn",48.2173838,15.2210256
924,Tankstelle Franz Ledermüller GmbH,OPERATIONAL,3664,"Martinsberg 45, 3664 Martinsberg",48.37629,15.1487031
925,Lagerhaus Genol Tankstelle,OPERATIONAL,3664,"Bahnstraße 14, 3664 Martinsberg",48.3761095,15.1567897
926,bp,OPERATIONAL,3680,"Nibelungenstraße 68, 3680 Persenbeug",48.1898805,15.0961992
927,Lagerhaus Genol Tankstelle,OPERATIONAL,3683,"Hauptstraße 81, 3683 Yspertal",48.2980982,15.0680705
928,IQ Tankstelle,OPERATIONAL,3683,"Wimberg 113, 3683 Yspertal",48.31232439999999,15.0784644
929,AVIA,OPERATIONAL,3691,"Unterer Markt 6, 3691 Nöchling",48.2228427,14.9841446
930,OMV,OPERATIONAL,3701,"An der Bundesstraße 4, 3701 Großweikersdorf",48.47877,15.97709
931,Lagerhaus Genol Tankstelle,OPERATIONAL,3710,"Horner Str. 43, 3710 Ziersdorf",48.5292901,15.921685
932,Shell,OPERATIONAL,3712,"Wr. Str. 6, 3712 Maissau",48.57207289999999,15.8300497
933,Raiffeisen-Lagerhaus Hollabrunn-Horn eGen,OPERATIONAL,3713,"Harmannsdorf 39, 3713 Harmannsdorf",48.6021701,15.7399282
934,Lagerhaus Genol Tankstelle,OPERATIONAL,3714,"Lerchenfelder Str. 36, 3714 Sitzendorf an der Schmida",48.6022545,15.9474293
935,Lagerhaus Genol Tankstelle,OPERATIONAL,3730,"Zogelsdorferstraße 1-5, 3730 Eggenburg",48.6367346,15.8183774
936,OMV,OPERATIONAL,3730,"Stoitzendorferstraße 8, 3730 Eggenburg",48.6437,15.82231
937,Avanti,OPERATIONAL,3741,"Bundesstraße 35, 3741 Pulkau",48.70033,15.86356
938,Lagerhaus,OPERATIONAL,3741,"Bahnstraße 21, 3741 Pulkau",48.70200670000001,15.8599972
939,Lagerhaus Genol Tankstelle,OPERATIONAL,3743,"Pulkauer Str. 1, 3743 Röschitz",48.6653193,15.8918618
940,Raiffeisen-Lagerhaus Hollabrunn-Horn - eGen - Ersatzteillager,OPERATIONAL,3753,"Hötzelsdorf 43, 3753 Hötzelsdorf",48.7435018,15.6690458
941,AVIA XPress,OPERATIONAL,3754,"Irnfritz 19, 3754 Irnfritz",48.739961,15.5578731
942,Lagerhaus Genol Tankstelle,OPERATIONAL,3754,"Hauptstraße 3, 3754 Irnfritz",48.7476835,15.5362337
943,Lagerhaus Genol Tankstelle,OPERATIONAL,3800,"Hauptstraße 73, 3800 Göpfritz an der Wild",48.7248613,15.399855
944,AVIA,OPERATIONAL,3804,"Spitalstraße 3, 3804 Allentsteig",48.6974263,15.3305878
945,Bruno Wögenstein,OPERATIONAL,3804,"Spitalstraße 3, 3804 Allentsteig",48.697446,15.330609
946,Lagerhaus Genol Tankstelle,OPERATIONAL,3820,"Bahnstraße 20, 3820 Raabs an der Thaya",48.8447715,15.4957672
947,Turmöl,OPERATIONAL,3820,"Oberndorf bei Raabs 81, 3820 Raabs an der Thaya",48.8438964,15.4823994
948,"Die Automatentankstelle ""Auftankerei""",OPERATIONAL,3822,"Raabser Str. 8, 3822 Karlstein an der Thaya",48.8814187,15.4073276
949,Lagerhaus Genol Tankstelle,OPERATIONAL,3830,"Raiffeisenstraße 10, 3830 Waidhofen an der Thaya",48.813053,15.2766116
950,AVIA,OPERATIONAL,3830,"Heidenreichsteiner Straße 25, 3830 Waidhofen an der Thaya",48.8186097,15.2768216
951,Te,OPERATIONAL,3830,"Bahnhofstraße 25, 3830 Waidhofen an der Thaya",48.8127484,15.2803367
952,IQ Tankstelle,OPERATIONAL,3842,"Waidhofner Str. 3, 3842 Thaya",48.8542925,15.2851071
953,AVIA XPress,OPERATIONAL,3843,"Waidhofner Str. 8, 3843 Dobersberg",48.9134377,15.3209339
954,Lagerhaus Genol Tankstelle,OPERATIONAL,3844,"Waldkirchen 44, 3844 Waldkirchen an der Thaya",48.9364133,15.3566739
955,Lagerhaus Genol Tankstelle,OPERATIONAL,3851,"Illmauerstraße 1, 3851 Kautzen",48.9360315,15.2390178
956,Avanti,OPERATIONAL,3860,"Schremser Str. 52, 3860 Heidenreichstein",48.8616341,15.1204337
957,Lagerhaus Genol Tankstelle,OPERATIONAL,3860,"Altmannser Str. 2, 3860 Heidenreichstein",48.8651376,15.1175531
958,Lagerhaus Genol Tankstelle,OPERATIONAL,3862,"Raiffeisenstraße 62, 3862 Eisgarn",48.916573,15.1053582
959,Avia,OPERATIONAL,3874,"Bahnhofstraße 4, 3874 Litschau",48.94316860000001,15.0436449
960,Lagerhaus Genol Tankstelle,CLOSED_TEMPORARILY,3874,"Bahnhofplatz 1, 3874 Litschau",48.9421642,15.0459492
961,Lagerhaus Genol Tankstelle,OPERATIONAL,3900,"Hausbach 51, 3900 Schwarzenau",48.7427929,15.2686808
962,Lagerhaus Genol Tankstelle,OPERATIONAL,3902,"Raiffeisenstraße 19, 3902 Vitis",48.7573237,15.1760127
963,Turmöl mit Spar Express,OPERATIONAL,3902,"Horner Str. 25, 3902 Vitis",48.7566865,15.1922582
964,AVIA XPress,OPERATIONAL,3902,"Europastraße 9, 3902 Vitis",48.7586731,15.1949035
965,AS 24,CLOSED_PERMANENTLY,3902,"Europastraße 10, 3902 Vitis",48.758646,15.1948087
966,Shell,OPERATIONAL,3910,"Syrnauer Pl. 3, 3910 Zwettl",48.60202899999999,15.1690131
967,Diskont-Tankstelle,OPERATIONAL,3910,"Andre Freyskorn Str., 3910 Zwettl",48.6007679,15.1901865
968,Independent,OPERATIONAL,3910,"Andre Freyskorn Str., 3910 Zwettl",48.6007679,15.1901865
969,AVIA Truck,OPERATIONAL,3910,"Franz Eigl-Straße 7, 3910 Zwettl",48.60205,15.18637
970,Lagerhaus Genol Tankstelle,OPERATIONAL,3910,"Pater Werner Deibl-Straße 7, 3910 Zwettl",48.60222719999999,15.1776385
971,AVIA,OPERATIONAL,3910,"Klosterstraße 15, 3910 Zwettl",48.6078056,15.1691674
972,DISKONT Tankstelle am HOFER Parkplatz,OPERATIONAL,3910,"Industriestraße 19 (am HOFER Parkplatz, 3910 Zwettl",48.6007753,15.1902318
973,AVIA,OPERATIONAL,3910,"Franz Eigl-Straße 7, 3910 Zwettl",48.6024093,15.186471
974,E-Auto Ladestation,OPERATIONAL,3910,"Galgenbergstraße 30, 3910 Zwettl",48.6018651,15.1785506
975,Turmöl Quick,OPERATIONAL,3910,"Kremser Str. 34, 3910 Zwettl",48.605579,15.177851
976,AVIA Xpress,OPERATIONAL,3910,"Weitraer Str. 20, 3910 Zwettl",48.610636,15.1621571
977,Lagerhaus Tankstelle,OPERATIONAL,3910,"Syrnauer Pl. 3, 3910 Zwettl",48.602206,15.169332
978,JET Tankstelle,OPERATIONAL,3910,"Kremser Str. 62, 3910 Zwettl",48.6055488,15.1791532
979,DISKONT Tankstelle (HOFER Parkplatz),OPERATIONAL,3910,"Andre Freyskorn Str. 20, 3910 Zwettl",48.6007756,15.1901948
980,Raiffeisen Lagerhaus Zwettl eGen - Peugeot Autohaus,OPERATIONAL,3910,"Syrnauer Pl. 3, 3910 Zwettl",48.6023758,15.1693184
981,Lagerhaus Genol Tankstelle,CLOSED_TEMPORARILY,3910,"Großglobnitz 77, 3910 Zwettl",48.6754932,15.1733182
982,Autohaus Berger GmbH,OPERATIONAL,3910,"Kremser Str. 34, 3910 Zwettl",48.6053009,15.17772
983,Lagerhaus Genol Tankstelle,OPERATIONAL,3911,"20, Grünbach, 3911 Rappottenstein",48.5205454,15.0709599
984,Shell,OPERATIONAL,3912,"Grafenschlag 89, 3912 Grafenschlag",48.491492,15.1804528
985,Shell,OPERATIONAL,3914,"Waldhausen-Bahnhof 79, 3914 Waldhausen",48.5238271,15.2444973
986,Gasthaus Wagner e.U.,OPERATIONAL,3914,"Obernondorf 34, 3914 Waldhausen",48.5362356,15.2460293
987,BP Tankstelle Wagner OHG,OPERATIONAL,3920,"Bahnhofstraße 144, 3920 Groß Gerungs",48.5721558,14.958125
988,Lagerhaus Genol Tankstelle,OPERATIONAL,3920,"Kreuzberg 112, 3920 Groß Gerungs",48.5711569,14.9596552
989,AVIA,OPERATIONAL,3921,"Franz Diebl-Straße 44, 3921 Langschlag",48.5738798,14.8869467
990,Lagerhaus Genol Tankstelle,OPERATIONAL,3921,"Bahnhofstraße 110, 3921 Langschlag",48.57658199999999,14.884352
991,IQ Tankstelle,OPERATIONAL,3925,"Altmelon 63, 3925 Arbesbach",48.4630891,14.9670291
992,AVIA XPress,OPERATIONAL,3925,"Arbesbach 44, 3925 Arbesbach",48.4936484,14.9520158
993,Lagerhaus Genol Tankstelle,OPERATIONAL,3925,"Linzer Str. 99, 3925 Arbesbach",48.492093,14.9521204
994,Shell,OPERATIONAL,3931,"Sportplatzstraße 2, 3931 Schweiggers",48.6672331,15.0684388
995,Turmöl Quick,OPERATIONAL,3943,"Gmünder Str. 28, 3943 Schrems",48.7930994,15.0632289
996,Avanti,OPERATIONAL,3943,"Josef-Widy-Straße 2, 3943 Schrems",48.7927925,15.069083
997,AVIA,OPERATIONAL,3950,"Prof.-Krejci-Graf-Straße 2, 3950 Gmünd",48.760715,14.991016
998,Turmöl Quick,OPERATIONAL,3950,"Eichberg 121, 3950 Gmünd",48.7373106,14.9180877
999,"ÖAMTC Radservice-Station, E-Bike Ladestation",OPERATIONAL,3950,"Stadtpl., 3950 Gmünd",48.7729157,14.9862682
1000,AVIA XPress,OPERATIONAL,3950,"Schremser Str. 50, 3950 Gmünd",48.7693976,14.9983085
1001,Lagerhaus Genol Tankstelle,CLOSED_TEMPORARILY,3950,"Conrathstraße 3, 3950 Gmünd",48.76388499999999,14.979795
1002,AVIA Truck,OPERATIONAL,3950,"Prof.-Krejci-Graf-Straße 2, 3950 Gmünd",48.7607606,14.9904459
1003,DISKONT Tankstelle am HOFER Parkplatz,OPERATIONAL,3950,"Emerich-Berger-Straße, am HOFER Parkplatz 7, 3950 Gmünd",48.7655357,14.9799376
1004,DISK Tankstelle,OPERATIONAL,3950,"Weitraer Str. 109, 3950 Gmünd",48.7623678,14.9708942
1005,Lagerhaus Genol Tankstelle,OPERATIONAL,3970,"Zwettlerstraße 133, 3970 Weitra",48.69901650000001,14.9013173
1006,Turmöl,OPERATIONAL,3970,"Gmünder Str. 198, 3970 Weitra",48.7030184,14.8978176
1007,Autohaus NordwaldIng. Roland Prinz e.U.,OPERATIONAL,3972,"Bad Großpertholz 214, 3972 Bad Großpertholz",48.629358,14.828168
1008,Shell,OPERATIONAL,4020,"Franckstraße 17, 4020 Linz",48.296222,14.3084139
1009,Turmöl mit SPAR express,OPERATIONAL,4020,"Unionstraße 55, 4020 Linz",48.2841123,14.2924286
1010,Turmöl Quick,OPERATIONAL,4020,"Goethestraße 40, 4020 Linz",48.2975567,14.2980177
1011,BP Tankstelle Karst Gabriele,OPERATIONAL,4020,"Stockhofstraße 42, 4020 Linz",48.2945116,14.2863212
1012,Shell,OPERATIONAL,4020,"Stahlstraße 5, 4020 Linz",48.2844939,14.3202064
1013,bp,OPERATIONAL,4020,"Waldeggstraße 44, 4020 Linz",48.2882906,14.2874416
1014,Turmöl mit SPAR Express,OPERATIONAL,4020,"Muldenstraße 2, 4020 Linz",48.2777215,14.3107659
1015,Turmöl Quick,OPERATIONAL,4020,"Wiener Str. 238, 4020 Linz",48.270799,14.3148982
1016,OMV,OPERATIONAL,4020,"Makartstraße 29, 4020 Linz",48.28592,14.30255
1017,shell austria,OPERATIONAL,4020,"Am Tankhafen 6, 4020 Linz",48.2949187,14.3298377
1018,IQ Tankstelle Nebingerstrasse,OPERATIONAL,4020,"Nebingerstraße 9, 4020 Linz",48.2992394,14.3308581
1019,Es Linz,OPERATIONAL,4020,"Estermannstraße 16, 4020 Linz",48.3052821,14.3239269
1020,iQ Tankstellen - IQ Tankstellen,OPERATIONAL,4020,"Auerspergstraße, 4020 Linz",48.2974529,14.2892635
1021,Pink Tankstelle (Automat),OPERATIONAL,4020,"Pummererstraße 22, 4020 Linz",48.3072385,14.3246282
1022,Avanti,OPERATIONAL,4020,"Unionstraße 71a, 4020 Linz",48.2830918,14.2884576
1023,E-Ladestation noch kostenlos! öffentlicher Zugang bis 22:00,CLOSED_TEMPORARILY,4020,"Paul-Hahn-Straße 4, 4020 Linz",48.3064949,14.3104873
1024,AdBlue,OPERATIONAL,4020,"Industriezeile 78, 4020 Linz",48.300369,14.3207313
1025,Stromtankstelle Hafenstraße 6,OPERATIONAL,4020,"Hafenstraße 6, 4020 Linz",48.3148904,14.3010249
1026,Shell,OPERATIONAL,4020,"Hanuschstraße 128, 4020 Linz",48.2716125,14.2946144
1027,eni AUTOMATIC Tankstelle günstiger 0/24h,OPERATIONAL,4020,"Industriezeile 58, 4020 Linz",48.3068524,14.3158885
1028,Eni,OPERATIONAL,4020,"Untere Donaulände 15, 4020 Linz",48.3135685,14.2987879
1029,Turmöl mit SPAR express,OPERATIONAL,4020,"Bockgasse 30, 4020 Linz",48.2908115,14.2776369
1030,Turmöl mit SPAR express,OPERATIONAL,4020,"Dinghoferstraße 35-37, 4020 Linz",48.3004735,14.2974614
1031,OMV,OPERATIONAL,4020,"Hafenstraße 8, 4020 Linz",48.3153117,14.3014669
1032,JET Tankstelle,OPERATIONAL,4020,"Friedhofstraße 28, 4020 Linz",48.29368299999999,14.301109
1033,Turmöl mit SPAR Express,OPERATIONAL,4020,"Goethestraße 101, 4020 Linz",48.3005614,14.3084391
1034,A1 Tankstelle,OPERATIONAL,4020,"Landwiedstr. 61, 4020 Linz",48.2719193,14.2816709
1035,"Bunkerservice Linz, Kpt. Milan Popovic",OPERATIONAL,4020,"Am Tankhafen 4, 4020 Linz",48.2978162,14.328138
1036,Avanti,OPERATIONAL,4020,"Franzosenhausweg 1, 4020 Linz",48.24828489999999,14.2942157
1037,bp,OPERATIONAL,4020,"Industriezeile 78, 4020 Linz",48.3004318,14.3206702
1038,Washplex Linz-Hafen 365 Tage 8h-19h,OPERATIONAL,4020,"Industriezeile 58, 4020 Linz",48.30686499999999,14.315679
1039,Shell,OPERATIONAL,4030,"Salzburger Str. 1, 4030 Linz",48.27313609999999,14.3135525
1040,Avanti,OPERATIONAL,4030,"Wahringerstraße 24, 4030 Linz",48.26332619999999,14.3232415
1041,Turmöl,OPERATIONAL,4030,"Wiener Str. 435-437, 4030 Linz",48.251006,14.3230203
1042,Avanti,OPERATIONAL,4030,"Wahringerstraße, 4030 Linz",48.26331709999999,14.3231893
1043,Shell,OPERATIONAL,4030,"Wiener Str. 529, 4030 Linz",48.2442341,14.3349122
1044,Gas station,OPERATIONAL,4030,"Bäckermühlweg 61, 4030 Linz",48.2442986,14.2768431
1045,bp,OPERATIONAL,4030,"Salzburger Str. 383, 4030 Linz",48.2471998,14.2646448
1046,Eni,OPERATIONAL,4030,"Dallingerstraße 11, 4030 Linz",48.24185809999999,14.291536
1047,OMV,OPERATIONAL,4030,"Lunzerstraße 33, 4030 Linz",48.2581722,14.3297737
1048,Shell,OPERATIONAL,4040,"Freistädter Str. 300, 4040 Linz",48.3292362,14.3131724
1049,Washbox,OPERATIONAL,4040,"Austraße, 4040 Linz",48.3273903,14.3041353
1050,bp,OPERATIONAL,4040,"Altenberger Str. 7, 4040 Linz",48.3313218,14.317335
1051,bp,OPERATIONAL,4040,"Wildbergstraße 16, 4040 Linz",48.3145773,14.2859133
1052,AVIA,OPERATIONAL,4040,"Pulvermühlstraße 2, 4040 Linz",48.3273478,14.3039111
1053,Turmöl Quick,OPERATIONAL,4040,"Lindengasse 16, 4040 Linz",48.3222134,14.2889637
1054,Avanti,OPERATIONAL,4040,"Linke Brückenstraße 32, 4040 Linz",48.3209731,14.2882355
